"","con","ext_all","n_basal","ext_big","ext_small","ext_BAS","shan_all","shan_big","shan_small","shan_BAS","rand_shan_36","rand_shan_32","rand_shan_28","rand_shan_24","rand_shan_20","rand_shan_16","rand_shan_12","rand_shan_8","rand_shan_4","rand_ext_36","rand_ext_32","rand_ext_28","rand_ext_24","rand_ext_20","rand_ext_16","rand_ext_12","rand_ext_8","rand_ext_4"
"64",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"65",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"66",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"67",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"68",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"69",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"70",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"71",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"72",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"73",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"74",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"75",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"76",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"77",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"78",0.282310547097586,1,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"79",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"80",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"81",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"82",0.282310547097586,1,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"83",0.109167257416993,1,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"84",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"85",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"86",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"87",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"88",0.282310547097586,1,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"89",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"90",0.282310547097586,1,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"91",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"92",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"93",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"94",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"95",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"96",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"97",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"98",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"99",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"100",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"101",0.109167257416993,1,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"102",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"103",0.109167257416993,1,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"104",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"105",0.109167257416993,1,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"106",0.282310547097586,1,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"107",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"108",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"109",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"110",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"111",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"112",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"113",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"114",0.282310547097586,0,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"115",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"116",0.282310547097586,1,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"117",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"118",0.282310547097586,1,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"119",0.109167257416993,1,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"120",0.282310547097586,1,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"121",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"122",0.282310547097586,1,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"123",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"124",0.282310547097586,1,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"125",0.109167257416993,0,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
"126",0.282310547097586,1,7,22,0,0,0.21321344012792,0.666633708938069,2.05583760898165,0.104157663525845,1.11653066732158,1.15780649026748,1.18327821991121,0.810663246197546,1.08180068820121,0.394551183064425,0.00620122669047687,1.33901972047477,0.606300541287911,21,13,11,13,8,8,4,2,1
"127",0.109167257416993,1,10,5,1,0,2.12505814816724,1.20235312517267,2.28998416053,2.10447707575647,1.57328159219598,1.66860652236842,0.84491196335621,1.4431545022806,1.13272951557473,1.57702021292544,0.831705519180617,0.00218641119660897,0.986712450105548,7,4,5,6,3,3,1,3,0
