"","con","con_1","con_2","con_3","con_4","con_5","con_6","con_7","con_8","con_9","con_10","con_11","con_12","con_13","con_14","con_15","con_16"
"rep_49",0.444672793964155,0.342405884298803,1.21672677384966,1.41767086239973,1.19212267765769,1.51291405752886,2.15488422926607,1.22129451146627,2.05570922952883,1.19777725741675,0.983682336909733,1.78512430469039,2.12948134450369,1.2703264882024,0,1.30640161443488,1.41948244762195
"rep_50",0.906829344306429,1.48107569468004,1.34250383006777,1.6279323356283,1.87215390947147,1.88026796386656,1.59485196593875,1.60612265034408,1.77319096414628,1.93978317563596,1.08875147198313,1.41810694425325,1.52672067466939,1.49045566210867,0,1.79992476837509,1.76827338051393
"rep_51",1.25521822187709,1.5501683163322,0.823729777238468,1.3000546916416,1.25105667850888,1.78531222055863,1.90780110193802,1.7077350163056,1.54806725486126,1.71919932543499,1.62828919833042,1.59930816065956,1.31905217481754,2.10629946195773,1.37147564027501,1.44262171184866,1.33123747506353
"rep_52",1.90915498751909,1.1148615486773,1.23194622964118,1.68062038386076,1.85275114712918,1.64421457873585,1.88255437886816,0.720228125473282,1.7741515870245,1.69258971053554,1.03033918550125,0.663863927408913,0.325723857307014,1.74507969232016,2.072495133976,1.26789385378256,1.49297300694389
"rep_53",1.43244783329057,0.658106933842869,1.77808116302023,1.21955280514517,1.67051658573969,1.73043974298751,2.05156862007912,1.68055580001639,1.47681168259058,1.73487536058284,1.59635896299856,0.99875797893931,0.625589493711403,1.62749414487062,0.95125539749109,1.56523351931877,1.38386957048424
"rep_54",1.05743988606155,2.16922936266009,1.00131211814557,1.68797455041664,1.47208163719039,1.71974918562927,1.81926655998117,0,2.16769315785224,1.92904681789067,0.40649735811238,1.7171577205064,2.07745098818344,1.35637065053427,0.270705173297832,1.16002584485829,1.64393396958994
"rep_55",1.94824724614783,0.881105029617237,1.41171908695502,1.68139159463229,1.05497306617946,1.88258445266818,2.17299092921467,1.45829750380457,1.19661299659498,1.34357343046485,1.91896573252222,1.5383058590455,1.32442681698591,2.00271851498854,1.09740801891839,1.0229975468371,1.29487523516972
"rep_56",1.21075519380093,1.75019004629845,1.53545855400317,1.63370244421605,0.303490242192782,0.860027556427886,0.798879482145999,1.8068960881078,1.8512194966683,1.55799297584947,1.92181557367408,1.33485677785302,2.32086352004924,0,1.41138820474053,2.10698920245557,0.776243075170787
"rep_57",1.19289058001729,2.04146237790973,1.68579469540734,2.32489091894805,1.26556901335761,1.50939147952711,2.18827273607343,1.83418747327612,1.25265151991505,1.05516222978217,1.45354254618084,1.6604630621954,1.82336306641551,1.84583058114355,1.48822002967142,2.36308764193479,2.42579316510485
"rep_58",0.67091758514159,1.56156683053102,1.35751902281777,1.04591606457449,1.7430703188637,1.57333565852057,0.962016135775538,1.17591462931988,1.72065661548796,1.3243422277539,1.56602645085828,1.38590242780072,0.252335892913171,0.117919719704545,0,2.30862411416116,2.01934287797721
"rep_59",1.01577803129892,0.454958177872347,0.897167717072504,1.01168225890726,1.99198943836613,2.33403459666196,0.476012483003749,0.889374023575754,0.805362739489172,2.20881009969207,1.48781677418035,1.68262663004139,1.83128412278496,1.62615239125618,1.30295503689853,0,1.98906451957066
"rep_60",1.57106716756174,1.53187452569057,1.84641568613483,1.78753922148716,1.71383295786136,1.58577362700483,1.05689729363351,0.710310316334641,1.74133248081016,0.95708043557769,1.77297746548204,1.72381112748628,2.16887725052265,2.35671265801818,1.44929492924947,2.17053453420861,1.87777588098555
"rep_61",0.000314785602991605,0.60653642414528,1.70159289676099,1.71329749704515,1.30722967743992,2.219209897362,2.34858217977858,0.621228616409969,2.18312381928045,0.559271618807804,1.60619764752838,1.4974248275348,2.13543057722871,1.09148933861907,1.1134916279118,0.999033902181867,2.10032948833393
"rep_62",0,0.778150257740121,1.29300895521049,2.01039493911682,1.85819139644717,2.04577231739429,1.43933729357343,1.31202600990907,1.45166084370176,1.16279774403489,2.41032455308308,1.34282224317443,1.45682400359052,2.02425158337451,0.648895306001962,1.45675537274105,2.05735197952395
"rep_63",1.60604310132454,1.72034296213046,1.67645791925485,1.52459831325716,1.48441156032191,1.40581474085238,2.03113826702695,2.14812431141986,0.0284949349844579,1.78076206118672,1.04946243347148,1.09132466376487,1.46351016172791,1.81449526241399,1.72683160810763,1.39177710702727,1.86327905249976
"rep_64",1.7040117224974,1.51694028978982,1.31587994676662,1.59192855872608,1.34020157651484,2.49554718304745,1.45035099759614,1.54337362258525,1.72206766073082,2.1447135524776,2.0596851183427,1.73034374289222,1.40798007145804,1.04249146514496,1.37664221394938,1.89051768770443,1.5178874835151
"rep_65",1.18602243044663,0.798736159999293,1.32053177694169,0.838704417102824,1.82359210863154,1.78900676793958,1.55484332823449,1.96305388469267,1.87194212261414,2.11510229274584,2.37939044177858,1.62917985810949,1.22928700141893,2.3633409710955,2.03408867148153,2.12682104645005,0.775107067232527
"rep_66",1.527688225235,0.269802753237062,0.413246773371791,0.686927137425039,1.63127930296758,2.05052160004248,1.85178126183423,1.51313999519662,0.926127178832665,2.27327614240613,1.57131709118476,0.462739319281198,2.31248641714618,1.81217966110712,1.02254400745702,0.790793865184622,0.227562203403334
"rep_67",0.238748932981887,1.34374959083326,0.362258232611682,1.28291829922037,1.66408702780104,1.37017236673363,1.94766308064388,0.835990060136267,0.991335135730059,1.65804099997218,1.13674584336214,1.35487490401032,2.28055325936637,1.37551406173813,1.75053931118464,0.439604960194946,2.22120870514855
"rep_68",0.961312197559641,0.261613381886836,1.65095024545828,1.3932662335634,1.47408475241619,2.26196301161541,0.50146109297337,1.51867913325653,1.51008129575811,1.08233903136934,0.336611040161327,1.86594116016533,1.30578430082615,1.81303737288148,1.80784826732687,0.708834112817647,1.72440930644811
"rep_69",0.651229347899774,1.28254202695248,1.428252654806,1.15122128750853,1.87296641868764,1.44682874571398,1.47665255359285,2.03798097448228,2.36941858001049,2.47262653033878,1.48670100444108,1.57353575475304,1.83557216747245,0,1.29768234168355,1.75539787462554,1.8086921963524
"rep_70",0.253186836679263,1.45418324152324,1.60178700878976,2.21842191389859,1.82974219995132,1.29431249753877,1.50918923444505,2.09454235863644,0,1.25195220430104,1.42480871860494,1.69322673850065,1.50218829454571,2.38332281183106,1.05495908942868,1.91972308754593,1.38300096824453
"rep_71",0.390420114389575,1.97524652738705,1.40173473022609,1.09870053867463,1.09541035899206,1.91537686578674,1.50918350974588,1.85004561871588,0.32928319527844,1.30236001056701,2.07882164569553,1.84733869923308,1.4339166504147,2.13269968277443,1.70528053441501,1.85174612270063,2.59945566642915
"rep_72",0.551127267596448,1.33402032587154,1.47061601672446,1.58556253347067,1.26401140565538,2.01305183875819,1.7705869614253,2.03165377520636,1.71782052179839,2.40558949984015,1.89442248415524,1.31391571074071,1.87872282666339,2.21312015306184,1.55590259881328,0.566639256049177,1.51401494237624
"rep_73",0.501301341477017,1.56209221682589,1.49162239333836,1.68017834974235,1.14274102820735,1.95849626240752,1.5815381255679,0.728025544084964,1.14180910862001,1.50837837105427,1.97193463970599,1.60200049064734,1.69647477539396,1.40269976760744,2.39536383059606,0.719839704347729,1.35438253197365
"rep_74",1.6169001348242,2.00239516326241,1.1675183644749,0.404890815766693,1.8506261024092,1.08025077112141,0.61313428168571,1.70015908188555,1.34058318805865,1.31695067850755,1.67589237935889,1.4991455464539,1.46247174431236,0.0192497909709316,2.15475426701517,2.48608541134243,1.40461097937441
"rep_75",1.13705372110624,0.866838594080966,1.77393985074296,1.90411243530572,1.82436074019264,1.25840096339496,1.49608597127962,1.26039966749736,1.67303036020997,2.33417942910441,0.653634619989848,1.65754179937684,1.14777877910176,1.91343361553903,1.86271904137059,1.61535890285477,1.23485872023022
"rep_76",1.14966962004614,1.11101344705997,0.988399400656027,1.78440697402732,1.57284434509095,1.22483975011067,1.72084138603753,1.87477024383068,1.64799456768874,1.54623278677026,0.497809566188873,1.87985421328315,1.10757384971047,1.53151618148343,1.17036823990258,1.36177582920017,1.68560724254491
"rep_77",0.405971123055124,0.779472771696429,1.41733584632507,1.73687636747064,1.00098304696846,1.98209850869129,0.970978325771355,1.78488347916392,1.42725609412405,1.88881965557368,1.59260967179796,1.99964498645959,1.77746264378851,2.06671234313416,1.66865718441512,1.3734686581812,1.82003936168811
"rep_78",1.02345826795852,1.07917880035031,0.973080753812001,0.849338926068576,1.59042645915706,1.11159556293464,0.823942336905618,1.76074001540915,1.44212308996732,1.58858094606909,1.41986804630333,1.51782640028559,1.75926313928016,0.144885865254617,1.53730843101608,1.39022247201671,1.61194698828718
"rep_79",0.073337859759381,0.100791964359342,1.39178063712201,2.28098244393446,1.69951722718923,1.815284552555,0.876622976268958,1.71733111665073,1.45454483315093,1.24065881097511,1.61973954980382,1.92027828532955,1.230041376077,1.47545429850524,1.04948030295002,0.686248702649168,1.7436806455217
"rep_80",1.02048085730146,0.210562684253339,1.69827440714799,2.21499425499769,1.6353379947891,1.68992107983902,1.47116194242202,1.59149302694656,1.65316539758958,1.9468687528343,1.93597853004295,1.83055511184511,1.65705623930761,1.84733839758114,1.99781559584861,1.59525111689165,1.42576516679871
"rep_81",1.45359098851207,1.63734765993262,1.33077465891804,1.39665278864194,1.46738920048491,2.43097533106353,1.52052322873651,2.13723884041257,1.24639716030075,1.76238620601567,1.57089374903208,1.79674208837308,1.12834889694152,1.03647150578829,1.23765917073951,1.67795745660959,0.244812604934793
"rep_82",1.45868666512858,1.01963809702785,0.830948486922286,2.30616733471011,1.49070757686944,1.21258783634412,1.50946951595695,1.50167890429044,1.64752684487217,1.94186094427794,1.54239458125232,0.701953157581965,1.64334762241378,1.61135647120525,1.38329189227814,1.96118049673418,1.07479575806574
"rep_83",0.00584362086828116,0.846141529601143,1.70494761600915,1.25043690621537,1.72541959670427,1.95994235512179,1.60668347332135,2.12825997897176,0.972793168168746,1.94242594868647,0,2.15113649548324,1.74287747884086,1.11404407439565,1.68387795283226,1.71302768499884,2.15609642848529
"rep_84",0.970141031859955,1.58423290086232,1.79615413617359,1.62824234001652,1.75364598098039,2.0892912035543,1.89184650899277,1.35584376091517,1.79747977562625,1.42259267770773,2.0313055809061,1.5288172420779,1.20365384519677,1.67834817832247,1.19164738365769,1.76045890663659,1.06053328598815
"rep_85",1.17291594808403,1.6272225643056,1.04018467029594,1.77555511082945,1.52090166221901,1.61864374462455,1.8061660020418,0.416412001001985,1.74673304789976,2.01891790258693,1.44912631781589,1.67264814668712,1.43721076541071,2.25497076686028,1.12738634890215,1.38358923368819,1.48517610294316
"rep_86",1.64957039689131,1.76575676121836,2.3552988704684,1.75435760675381,1.2930639481698,2.10471839224648,2.0296220405769,0.427851151137068,1.46391812978397,1.48840773349203,1.04870189266823,1.65402490592598,1.49093219523251,1.89383691144982,1.90697535948747,1.08856286813762,2.20991315138599
"rep_87",1.08389246843568,0.45634919450345,1.06115626008528,1.74944731042175,2.3209031080165,1.06869840576785,1.71448916992445,1.90524967881294,1.6354939920821,1.00137718222985,1.37968190007878,2.05102062253,1.88976558466703,1.8425733522279,1.66384689055795,1.02109854728316,1.48060292051684
"rep_88",0.444053654155335,1.84613342670179,1.267847319957,1.44102386125558,2.14076749327451,1.76330862700345,1.51214506230263,1.38344034183549,1.55129945748252,1.37174099251698,0.959533150009767,1.58508927997052,0.982475638718565,1.72688090239903,1.72080375591442,0,1.44790873775965
"rep_89",0.733384785957329,1.96215939303476,1.49677022135959,1.8542808985126,1.61359766479415,1.32501385475865,1.94252939718097,1.94986181786558,1.59439439931502,1.64083559014643,1.21149617523443,0.665114318776713,1.44953617276087,2.31255649662441,2.05631689622925,1.80685470736714,2.04247464111343
"rep_90",1.58273585093986,0.891761839285437,2.14253195831288,1.1413755662231,0.706657527258735,0.813326324154556,1.68102875397158,1.62932596112371,2.02555071864456,1.49653261941902,1.17564928668031,1.6620094684724,0,0.799373631864581,1.43051270716334,1.43317708580798,2.76270658361329
"rep_91",0.623382594615268,0.7555274960325,1.06715103839321,1.61314595887126,1.81279060759934,0.924845576460603,1.83671025180285,1.58386664514977,0.947675511422035,0.961887039779527,1.69249521508328,1.15700441759054,2.12024050208889,0.779199215960616,2.03247389412851,1.45139271073673,1.36895300937619
"rep_92",1.35285064481765,1.08953677042132,0.575364579488303,2.12421665001097,1.47562954863475,1.68840892037727,1.20100961707108,1.9545469531373,1.78647637698563,1.42297953850025,1.93667701042698,1.02881665061543,1.3970719535634,1.82091185119094,1.84287896424148,1.12984015098228,1.97278495147822
"rep_93",0.997679469063221,1.09437047677856,1.19330194241975,1.4377575831948,1.37383921051986,0.139738324896202,2.01956262240556,1.29991947795198,1.4366148391093,1.31649194168759,1.61994370666834,1.3146345977285,1.78367523904946,2.1604009593625,1.36586935897256,1.0904587704735,0.761886866874941
"rep_94",0.680823199392859,1.39797356203475,1.5018126132145,1.77144551309338,1.55634324511755,1.13332485412958,1.14401769919844,1.37027138512187,0.698268169765336,1.9900288325284,1.73877570640522,1.06706440084398,1.52595483980692,1.28685726313124,1.19068400784653,1.71483428553582,0.0306614095953681
"rep_95",0.714826713866515,1.52320823452686,1.52732265380797,0.84267365492319,1.92878466583606,1.58377166861642,1.54549489947293,1.90117326979499,0.864388553864539,1.24160968581396,1.55720984914666,0.196948660928605,1.51640487872646,1.90673673813718,1.4717788271871,1.5584029075268,1.62392494817191
"rep_96",0.428936575337769,0.141984971831801,1.6761187213603,1.78482726733089,0.869608735399426,2.21514856176276,1.74713740030165,1.81613964626435,2.05703034592771,1.04468376280334,2.16735823206251,1.87485230528908,1.41341193140877,1.8368525303916,1.60480901578596,1.84432054429639,1.65571768617024
"rep_97",1.0143588347322,1.80306183768285,1.81815299349749,0.851946748156206,1.9149555007012,1.40051353857332,1.5613620171607,0.0361648830415229,1.29059787524371,1.80520003655821,1.14306461182533,1.42262972993975,2.22773274850147,0.990925986268335,2.21332661734553,1.36056647619904,1.60253799546076
"rep_98",1.20300933071084,1.60727150619047,1.94755746537041,1.83192792874469,1.20631027200839,1.6659430766321,2.11481401994323,0.937288843112709,1.60587980098654,2.0515105718577,1.34025647766678,0.955669921895454,1.57978518639872,1.46073801635299,1.02635439882928,2.52810288949675,1.79125402286444
"rep_99",1.54897708284945,1.50456390898411,1.14635872967256,1.91855251686798,1.98982075547756,1.57833681457593,2.00942528106928,1.73527826568067,0.962668896151239,0.692668227330786,2.09073115182115,1.85170835496513,0.00310901975826128,1.58086669171045,1.64508185691002,1.74496992095107,2.09737020688138
